id,make_id,make_desc,model_id,model_desc,variant_id,variant_desc,search_string,motor_flag,fuel_type_id,fuel_type_desc,seating_capacity,vehicle_image,search_count,cc,segment_id,segment_desc
42667,1000079,TVS MOTORS,1002104,PHOENIX,1015021,ELECTRIC START DISC BRAKE ALLOY WHEELS,TVS MOTORS PHOENIX ELECTRIC START DISC BRAKE ALLOY WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42669,1000079,TVS MOTORS,1002104,PHOENIX,1015022,ELECTRIC START DRUM BRAKE ALLOY WHEELS,TVS MOTORS PHOENIX ELECTRIC START DRUM BRAKE ALLOY WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42671,1000079,TVS MOTORS,1002105,SCOOTY,1014984,PEP STREAK FASHION,TVS MOTORS SCOOTY PEP STREAK FASHION (88 cc),Bike,1,Petrol,2,default-bike.jpg,0,88,1000008,Scooter
42673,1000079,TVS MOTORS,1002105,SCOOTY,1014985,PEP PLUS FASHION,TVS MOTORS SCOOTY PEP PLUS FASHION (88 cc),Bike,1,Petrol,2,default-bike.jpg,0,88,1000008,Scooter
42675,1000079,TVS MOTORS,1002105,SCOOTY,1014981,PEPT TEENZ,TVS MOTORS SCOOTY PEPT TEENZ (88 cc),Bike,1,Petrol,2,default-bike.jpg,0,88,1000008,Scooter
42677,1000079,TVS MOTORS,1002105,SCOOTY,1014878,PEPT COLOUR ME,TVS MOTORS SCOOTY PEPT COLOUR ME (88 cc),Bike,1,Petrol,2,default-bike.jpg,0,88,1000008,Scooter
42679,1000079,TVS MOTORS,1002105,SCOOTY,1014555,KICK START,TVS MOTORS SCOOTY KICK START (60 cc),Bike,1,Petrol,2,default-bike.jpg,0,60,1000008,Scooter
42681,1000079,TVS MOTORS,1002105,SCOOTY,1014556,ELECTRIC START,TVS MOTORS SCOOTY ELECTRIC START (60 cc),Bike,1,Petrol,2,default-bike.jpg,0,60,1000008,Scooter
42683,1000079,TVS MOTORS,1002105,SCOOTY,1014557,PEP STD,TVS MOTORS SCOOTY PEP STD (75 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,75,1000008,Scooter
42685,1000079,TVS MOTORS,1002105,SCOOTY,1014558,PEP DLX,TVS MOTORS SCOOTY PEP DLX (75 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,75,1000008,Scooter
42687,1000079,TVS MOTORS,1002105,SCOOTY,1014559,PEP ORD,TVS MOTORS SCOOTY PEP ORD (74 cc),Bike,1,Petrol,2,default-bike.jpg,0,74,1000008,Scooter
42689,1000079,TVS MOTORS,1002105,SCOOTY,1014560,STD,TVS MOTORS SCOOTY STD (100 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,100,1000008,Scooter
42691,1000079,TVS MOTORS,1002105,SCOOTY,1014561,STD,TVS MOTORS SCOOTY STD (60 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,60,1000008,Scooter
42693,1000079,TVS MOTORS,1002105,SCOOTY,1014562,PEP PLUS,TVS MOTORS SCOOTY PEP PLUS (90 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,90,1000008,Scooter
42695,1000079,TVS MOTORS,1002105,SCOOTY,1014563,PEP DLX,TVS MOTORS SCOOTY PEP DLX (90 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,90,1000008,Scooter
42697,1000079,TVS MOTORS,1002105,SCOOTY,1014564,ES 75,TVS MOTORS SCOOTY ES 75 (75 cc),Bike,1,Petrol,2,default-bike.jpg,0,75,1000008,Scooter
42699,1000079,TVS MOTORS,1002105,SCOOTY,1014565,STD,TVS MOTORS SCOOTY STD (90 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,90,1000008,Scooter
42701,1000079,TVS MOTORS,1002105,SCOOTY,1014566,PEP STD,TVS MOTORS SCOOTY PEP STD (90 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,90,1000008,Scooter
42703,1000079,TVS MOTORS,1002105,SCOOTY,1014567,NHL,TVS MOTORS SCOOTY NHL (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000008,Scooter
42705,1000079,TVS MOTORS,1002105,SCOOTY,1014568,PEP PINK,TVS MOTORS SCOOTY PEP PINK (90 cc),Bike,1,Petrol,2,default-bike.jpg,0,90,1000008,Scooter
42707,1000079,TVS MOTORS,1002105,SCOOTY,1014569,TEENZ,TVS MOTORS SCOOTY TEENZ (60 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,60,1000008,Scooter
42709,1000079,TVS MOTORS,1002105,SCOOTY,1014570,PEP FASHION,TVS MOTORS SCOOTY PEP FASHION (90 cc),Bike,1,Petrol,2,default-bike.jpg,0,90,1000008,Scooter
42711,1000079,TVS MOTORS,1002105,SCOOTY,1014571,TEENZ,TVS MOTORS SCOOTY TEENZ (100 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,100,1000008,Scooter
42713,1000079,TVS MOTORS,1002105,SCOOTY,1014572,STREAK,TVS MOTORS SCOOTY STREAK (88 cc),Bike,1,Petrol,2,Tvs-motors-Zest.jpg,0,88,1000008,Scooter
42715,1000079,TVS MOTORS,1002105,SCOOTY,1014573,(EV) TEENZ (EV) - ELECTRIC START,TVS MOTORS SCOOTY (EV) TEENZ (EV) - ELECTRIC START (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42717,1000079,TVS MOTORS,1002108,SUZUKI,1014594,SAMURAI,TVS MOTORS SUZUKI SAMURAI (98 cc),Bike,1,Petrol,2,default-bike.jpg,0,98,1000004,Motor cycle
42719,1000079,TVS MOTORS,1002108,SUZUKI,1014595,SHOGUN,TVS MOTORS SUZUKI SHOGUN (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
42721,1000079,TVS MOTORS,1002108,SUZUKI,1014596,SHAOLIN,TVS MOTORS SUZUKI SHAOLIN (140 cc),Bike,1,Petrol,2,default-bike.jpg,0,140,1000004,Motor cycle
42723,1000079,TVS MOTORS,1002108,SUZUKI,1014598,STD,TVS MOTORS SUZUKI STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
42725,1000079,TVS MOTORS,1002108,SUZUKI,1014599,FIERO STD,TVS MOTORS SUZUKI FIERO STD (147 cc),Bike,1,Petrol,2,Tvs-Fiero.jpg,0,147,1000004,Motor cycle
42727,1000079,TVS MOTORS,1002108,SUZUKI,1014600,FIERO ELECTRIC START,TVS MOTORS SUZUKI FIERO ELECTRIC START (147 cc),Bike,1,Petrol,2,default-bike.jpg,0,147,1000004,Motor cycle
42729,1000079,TVS MOTORS,1002108,SUZUKI,1014601,MAX 100,TVS MOTORS SUZUKI MAX 100 (98 cc),Bike,1,Petrol,2,default-bike.jpg,0,98,1000004,Motor cycle
42731,1000079,TVS MOTORS,1002108,SUZUKI,1014602,MAX 100 R,TVS MOTORS SUZUKI MAX 100 R (98 cc),Bike,1,Petrol,2,default-bike.jpg,0,98,1000004,Motor cycle
42733,1000079,TVS MOTORS,1002108,SUZUKI,1015036,FIERO F2 DISC BRAKE,TVS MOTORS SUZUKI FIERO F2 DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42735,1000079,TVS MOTORS,1002108,SUZUKI,1015037,FIERO F2 DRUM BRAKE,TVS MOTORS SUZUKI FIERO F2 DRUM BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42737,1000079,TVS MOTORS,1002108,SUZUKI,1015038,FIERO FX DISC BRAKE,TVS MOTORS SUZUKI FIERO FX DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42739,1000079,TVS MOTORS,1002110,VICTOR,1014884,GL DLX,TVS MOTORS VICTOR GL DLX (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
42741,1000079,TVS MOTORS,1002110,VICTOR,1015339,ELECTRIC START DISC BRAKE,TVS MOTORS VICTOR ELECTRIC START DISC BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42743,1000079,TVS MOTORS,1002110,VICTOR,1015340,ELECTRIC START DRUM BRAKE,TVS MOTORS VICTOR ELECTRIC START DRUM BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42745,1000079,TVS MOTORS,1002110,VICTOR,1014603,GL,TVS MOTORS VICTOR GL (109 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,109,1000004,Motor cycle
42747,1000079,TVS MOTORS,1002110,VICTOR,1014604,STD,TVS MOTORS VICTOR STD (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
42749,1000079,TVS MOTORS,1002110,VICTOR,1014605,GLX,TVS MOTORS VICTOR GLX (125 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,125,1000004,Motor cycle
42751,1000079,TVS MOTORS,1002110,VICTOR,1014606,GLX DISC BRAKE,TVS MOTORS VICTOR GLX DISC BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42753,1000079,TVS MOTORS,1002110,VICTOR,1014607,GLX DRUM BRAKE,TVS MOTORS VICTOR GLX DRUM BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42755,1000079,TVS MOTORS,1002110,VICTOR,1014608,GLX DRUM BRAKE,TVS MOTORS VICTOR GLX DRUM BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42757,1000079,TVS MOTORS,1002110,VICTOR,1014609,GX,TVS MOTORS VICTOR GX (109 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,109,1000004,Motor cycle
42759,1000079,TVS MOTORS,1002110,VICTOR,1014610,ADGE,TVS MOTORS VICTOR ADGE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42761,1000079,TVS MOTORS,1002110,VICTOR,1014611,GLX DISC BRAKE,TVS MOTORS VICTOR GLX DISC BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42763,1000079,TVS MOTORS,1002110,VICTOR,1014612,F2-DRUM,TVS MOTORS VICTOR F2-DRUM (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42765,1000079,TVS MOTORS,1002110,VICTOR,1014613,F2-DISC,TVS MOTORS VICTOR F2-DISC (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42767,1000079,TVS MOTORS,1002110,VICTOR,1014614,EDGE DISH,TVS MOTORS VICTOR EDGE DISH (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42769,1000079,TVS MOTORS,1002110,VICTOR,1014615,EDGE DISK,TVS MOTORS VICTOR EDGE DISK (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42771,1000079,TVS MOTORS,1002110,VICTOR,1014616,EDGE DRUM,TVS MOTORS VICTOR EDGE DRUM (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42773,1000079,TVS MOTORS,1002110,VICTOR,1014617,GLS MAGWHEEL,TVS MOTORS VICTOR GLS MAGWHEEL (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42775,1000079,TVS MOTORS,1002110,VICTOR,1014618,GLX MW,TVS MOTORS VICTOR GLX MW (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42777,1000079,TVS MOTORS,1002110,VICTOR,1014619,EDGE DISK /AW,TVS MOTORS VICTOR EDGE DISK /AW (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42779,1000079,TVS MOTORS,1002110,VICTOR,1014620,EDGE DRUM,TVS MOTORS VICTOR EDGE DRUM (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42781,1000079,TVS MOTORS,1002110,VICTOR,1014621,GLX MW,TVS MOTORS VICTOR GLX MW (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42783,1000079,TVS MOTORS,1002110,VICTOR,1014622,GLX DISC,TVS MOTORS VICTOR GLX DISC (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42785,1000079,TVS MOTORS,1002110,VICTOR,1014623,GLX KS,TVS MOTORS VICTOR GLX KS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42787,1000079,TVS MOTORS,1002110,VICTOR,1014624,GLX ES,TVS MOTORS VICTOR GLX ES (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42789,1000079,TVS MOTORS,1002110,VICTOR,1014625,GLX KS/MW,TVS MOTORS VICTOR GLX KS/MW (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42791,1000079,TVS MOTORS,1002110,VICTOR,1014626,GLX ES/MW,TVS MOTORS VICTOR GLX ES/MW (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42793,1000079,TVS MOTORS,1002110,VICTOR,1014627,GX MW,TVS MOTORS VICTOR GX MW (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42795,1000079,TVS MOTORS,1002111,WEGO,1014873,WEGO,TVS MOTORS WEGO WEGO (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42797,1000079,TVS MOTORS,1002111,WEGO,1014925,UPG DISC C,TVS MOTORS WEGO UPG DISC C (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42799,1000079,TVS MOTORS,1002112,XL,1014872,SUPER,TVS MOTORS XL SUPER (70 cc),Bike,1,Petrol,2,Tvs-XL.jpg,0,70,1000009,Moped
42801,1000079,TVS MOTORS,1002112,XL,1015341,STD,TVS MOTORS XL STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000009,Moped
42803,1000079,TVS MOTORS,1002112,XL,1015342,STD,TVS MOTORS XL STD (50 cc),Bike,1,Petrol,2,default-bike.jpg,0,50,1000009,Moped
42805,1000079,TVS MOTORS,1002112,XL,1014628,50,TVS MOTORS XL 50 (50 cc),Bike,1,Petrol,2,default-bike.jpg,0,50,1000009,Moped
42807,1000079,TVS MOTORS,1002112,XL,1014629,HD,TVS MOTORS XL HD (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42809,1000079,TVS MOTORS,1002112,XL,1014630,SUPER STD,TVS MOTORS XL SUPER STD (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42811,1000079,TVS MOTORS,1002112,XL,1014631,SUPER I,TVS MOTORS XL SUPER I (60 cc),Bike,1,Petrol,2,default-bike.jpg,0,60,1000009,Moped
42813,1000079,TVS MOTORS,1002112,XL,1014632,SUPER HD,TVS MOTORS XL SUPER HD (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42815,1000079,TVS MOTORS,1002112,XL,1014633,SUPER I,TVS MOTORS XL SUPER I (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42817,1000079,TVS MOTORS,1002113,ZEST,1015170,SCOOTY STD,TVS MOTORS ZEST SCOOTY STD (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42819,1000079,TVS MOTORS,1002046,STAR,1015169,CITY ELECTRIC START ALLOY WHEELS,TVS MOTORS STAR CITY ELECTRIC START ALLOY WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42821,1000079,TVS MOTORS,1002046,STAR,1015095,CITY ELECTRIC START MAG WHEELS,TVS MOTORS STAR CITY ELECTRIC START MAG WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42823,1000079,TVS MOTORS,1002046,STAR,1015096,CITY KICK START MAG WHEELS,TVS MOTORS STAR CITY KICK START MAG WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42825,1000079,TVS MOTORS,1002046,STAR,1014577,STD,TVS MOTORS STAR STD (100 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,100,1000008,Scooter
42827,1000079,TVS MOTORS,1002046,STAR,1014578,DLX,TVS MOTORS STAR DLX (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42829,1000079,TVS MOTORS,1002046,STAR,1014579,CITY,TVS MOTORS STAR CITY (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42831,1000079,TVS MOTORS,1002046,STAR,1014580,ORD,TVS MOTORS STAR ORD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42833,1000079,TVS MOTORS,1002046,STAR,1014581,SPORT,TVS MOTORS STAR SPORT (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42835,1000079,TVS MOTORS,1002046,STAR,1014582,SPORT DLX,TVS MOTORS STAR SPORT DLX (100 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,100,1000008,Scooter
42837,1000079,TVS MOTORS,1002046,STAR,1014583,CITY DRUM,TVS MOTORS STAR CITY DRUM (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42839,1000079,TVS MOTORS,1002046,STAR,1014584,CITY STD,TVS MOTORS STAR CITY STD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42841,1000079,TVS MOTORS,1002046,STAR,1014585,CITY DLX,TVS MOTORS STAR CITY DLX (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42843,1000079,TVS MOTORS,1002046,STAR,1014586,CITY MW,TVS MOTORS STAR CITY MW (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42845,1000079,TVS MOTORS,1002046,STAR,1014587,CITY ES,TVS MOTORS STAR CITY ES (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42847,1000079,TVS MOTORS,1002046,STAR,1014588,CITY DLX (NEW),TVS MOTORS STAR CITY DLX (NEW) (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42849,1000079,TVS MOTORS,1002046,STAR,1014589,CITY MW - ELECTRIC START,TVS MOTORS STAR CITY MW - ELECTRIC START (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42851,1000079,TVS MOTORS,1002046,STAR,1014590,CITY SPORTS MW,TVS MOTORS STAR CITY SPORTS MW (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42853,1000079,TVS MOTORS,1002046,STAR,1014591,CITY SPORTS DLX,TVS MOTORS STAR CITY SPORTS DLX (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42855,1000079,TVS MOTORS,1002046,STAR,1014592,CITY SPORTS ORD,TVS MOTORS STAR CITY SPORTS ORD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000008,Scooter
42857,1000079,TVS MOTORS,1002046,STAR,1014593,CITY KS 110,TVS MOTORS STAR CITY KS 110 (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42859,1000079,TVS MOTORS,1002046,STAR,1014879,CITY ELECTRIC START SPOKE WHEELS,TVS MOTORS STAR CITY ELECTRIC START SPOKE WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42861,1000079,TVS MOTORS,1002046,STAR,1014880,CITY KICK START SPOKE WHEELS,TVS MOTORS STAR CITY KICK START SPOKE WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42863,1000079,TVS MOTORS,1002046,STAR,1014881,CITY STAR,TVS MOTORS STAR CITY STAR (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42865,1000079,TVS MOTORS,1002046,STAR,1014883,STD,TVS MOTORS STAR STD (100 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,100,1000008,Scooter
42867,1000079,TVS MOTORS,1002046,STAR,1014979,CITY MAG ES,TVS MOTORS STAR CITY MAG ES (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42869,1000079,TVS MOTORS,1002046,STAR,1014980,CITY MAG KS,TVS MOTORS STAR CITY MAG KS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42871,1000079,TVS MOTORS,1002046,STAR,1015244,CITY PLUS ELECTRIC START MAG WHEEL,TVS MOTORS STAR CITY PLUS ELECTRIC START MAG WHEEL (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42873,1000079,TVS MOTORS,1002046,STAR,1015245,CITY PLUS KICK START MAG WHEEL,TVS MOTORS STAR CITY PLUS KICK START MAG WHEEL (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
42875,1000079,TVS MOTORS,1001894,SPORT,1014924,CVTi,TVS MOTORS SPORT CVTi (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
42877,1000079,TVS MOTORS,1001894,SPORT,1014574,STD,TVS MOTORS SPORT STD (100 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,100,1000004,Motor cycle
42879,1000079,TVS MOTORS,1001894,SPORT,1014575,DLX,TVS MOTORS SPORT DLX (100 cc),Bike,1,Petrol,2,Tvs-Victor.jpg,0,100,1000004,Motor cycle
42881,1000079,TVS MOTORS,1001894,SPORT,1014576,ORD,TVS MOTORS SPORT ORD (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
42883,1000079,TVS MOTORS,1003694,NTORQ,1015650,STD,TVS MOTORS NTORQ STD (124 cc),Bike,1,Petrol,2,default-bike.jpg,0,124,1000008,Scooter
42885,1000079,TVS MOTORS,1003631,HEAVY DUTY,1015500,STD,TVS MOTORS HEAVY DUTY STD (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42887,1000079,TVS MOTORS,1003631,HEAVY DUTY,1015501,XL,TVS MOTORS HEAVY DUTY XL (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
42889,1000079,TVS MOTORS,1003632,EXCEL SUPER,1015503,STD,TVS MOTORS EXCEL SUPER STD (70 cc),Bike,1,Petrol,1,default-bike.jpg,0,70,1000009,Moped
42891,1000079,TVS MOTORS,1003634,TVS 50,1015506,XL,TVS MOTORS TVS 50 XL (50 cc),Bike,1,Petrol,2,default-bike.jpg,0,50,1000009,Moped
42893,1000079,TVS MOTORS,1003635,XLE,1015507,STD,TVS MOTORS XLE STD (50 cc),Bike,1,Petrol,2,default-bike.jpg,0,50,1000009,Moped
42895,1000079,TVS MOTORS,1003636,XLS,1015508,HD UPG,TVS MOTORS XLS HD UPG (80 cc),Bike,1,Petrol,2,default-bike.jpg,0,80,1000004,Motor cycle
42897,1000079,TVS MOTORS,1003710,DLX,1015502,STD,TVS MOTORS DLX STD (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42899,1000079,TVS MOTORS,1003711,SPECTRA,1015505,STD,TVS MOTORS SPECTRA STD (148 cc),Bike,1,Petrol,2,default-bike.jpg,0,148,1000004,Motor cycle
42901,1000079,TVS MOTORS,1003712,JIVE,1015545,ELECTRIC START,TVS MOTORS JIVE ELECTRIC START (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42903,1000079,TVS MOTORS,1003712,JIVE,1015546,KICK START,TVS MOTORS JIVE KICK START (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
42907,1000081,VIBGYOR,1002115,Hunter,1015343,STD,VIBGYOR Hunter STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
42909,1000081,VIBGYOR,1002117,Shark,1015344,STD,VIBGYOR Shark STD (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
42911,1000082,VOLKSWAGEN,1002525,AMEO,1011326,COMFORTLINE 1.2L (P),VOLKSWAGEN AMEO COMFORTLINE 1.2L (P) (1198 cc),Car,1,Petrol,5,Volkswagen-Ameo.jpg,0,1198,1000001,Compact
42913,1000082,VOLKSWAGEN,1002525,AMEO,1011327,COMFORTLINE 1.5L (D),VOLKSWAGEN AMEO COMFORTLINE 1.5L (D) (1498 cc),Car,2,Diesel,5,Volkswagen-Ameo.jpg,0,1498,1000001,Compact
42915,1000082,VOLKSWAGEN,1002525,AMEO,1011328,COMFORTLINE 1.5L AT (D),VOLKSWAGEN AMEO COMFORTLINE 1.5L AT (D) (1498 cc),Car,2,Diesel,5,Volkswagen-Ameo.jpg,0,1498,1000001,Compact
42917,1000082,VOLKSWAGEN,1002525,AMEO,1011329,HIGHLINE 1.2L (P),VOLKSWAGEN AMEO HIGHLINE 1.2L (P) (1198 cc),Car,1,Petrol,5,Volkswagen-Ameo.jpg,0,1198,1000001,Compact
42919,1000082,VOLKSWAGEN,1002525,AMEO,1011330,HIGHLINE 1.5L (D),VOLKSWAGEN AMEO HIGHLINE 1.5L (D) (1498 cc),Car,2,Diesel,5,Volkswagen-Ameo.jpg,0,1498,1000001,Compact
42921,1000082,VOLKSWAGEN,1002525,AMEO,1011331,HIGHLINE 1.5L AT (D),VOLKSWAGEN AMEO HIGHLINE 1.5L AT (D) (1498 cc),Car,2,Diesel,5,Volkswagen-Ameo.jpg,0,1498,1000001,Compact
42923,1000082,VOLKSWAGEN,1002525,AMEO,1011332,TRENDLINE 1.2L (P),VOLKSWAGEN AMEO TRENDLINE 1.2L (P) (1198 cc),Car,1,Petrol,5,Volkswagen-Ameo.jpg,0,1198,1000001,Compact
42925,1000082,VOLKSWAGEN,1002525,AMEO,1011333,TRENDLINE 1.5L (D),VOLKSWAGEN AMEO TRENDLINE 1.5L (D) (1498 cc),Car,2,Diesel,5,Volkswagen-Ameo.jpg,0,1498,1000001,Compact
42927,1000082,VOLKSWAGEN,1002525,AMEO,1011496,HIGHLINE 1.2L PLUS (P),VOLKSWAGEN AMEO HIGHLINE 1.2L PLUS (P) (1198 cc),Car,1,Petrol,5,Volkswagen-Ameo.jpg,0,1198,1000001,Compact
42929,1000082,VOLKSWAGEN,1002526,BEETLE,1011334,1.4 TSI,VOLKSWAGEN BEETLE 1.4 TSI (1395 cc),Car,1,Petrol,5,Volkswagen-Beetle.jpg,0,1395,1000014,Executive
42931,1000082,VOLKSWAGEN,1002526,BEETLE,1011335,2.0 AT,VOLKSWAGEN BEETLE 2.0 AT (1984 cc),Car,1,Petrol,5,Volkswagen-Beetle.jpg,0,1984,1000014,Executive
42933,1000082,VOLKSWAGEN,1002527,CROSS POLO,1011336,1.2 MPI,VOLKSWAGEN CROSS POLO 1.2 MPI (1198 cc),Car,1,Petrol,5,Volkswagen-polo.jpg,0,1198,1000001,Compact
42935,1000082,VOLKSWAGEN,1002527,CROSS POLO,1011337,1.5 TDI,VOLKSWAGEN CROSS POLO 1.5 TDI (1498 cc),Car,2,Diesel,5,Volkswagen-polo.jpg,0,1498,1000001,Compact
42937,1000082,VOLKSWAGEN,1002527,CROSS POLO,1011338,1.2 TDI,VOLKSWAGEN CROSS POLO 1.2 TDI (1199 cc),Car,2,Diesel,5,Volkswagen-polo.jpg,0,1199,1000001,Compact
